OBJECTID,Join_Count,TARGET_FID,Id,osm_id,highway,waterway,aerialway,barrier,man_made,z_order,other_tags,,,,X,Y
3932,4,3931,0,364266542,trunk_link, , , , ,28,"""bridge""=>""viaduct"",""layer""=>""2"",""oneway""=>""yes""",,,,114.181019 ,30.525058 
3933,4,3932,0,803504691,trunk, , , , ,38,"""bridge""=>""viaduct"",""layer""=>""3"",""oneway""=>""yes""",,,,114.181024 ,30.527062 
3934,4,3933,0,364266542,trunk_link, , , , ,28,"""bridge""=>""viaduct"",""layer""=>""2"",""oneway""=>""yes""",,,,114.181093 ,30.525126 
3936,4,3935,0,458113399,primary, , , , ,7,"""bridge""=>""yes"",""lanes""=>""2"",""layer""=>""-1"",""oneway""=>""yes""",,,,114.181150 ,30.527006 
3937,4,3936,0,343478639,trunk, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.181151 ,30.588933 
3938,4,3937,0,364266542,trunk_link, , , , ,28,"""bridge""=>""viaduct"",""layer""=>""2"",""oneway""=>""yes""",,,,114.181192 ,30.525218 
3941,4,3940,0,28529908,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""WanJiaHu Road"",""name:zh""=>""????"",""name:zh_pinyin""=>""WanJiaHuLu"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.181259 ,30.490850 
3942,4,3941,0,364266542,trunk_link, , , , ,28,"""bridge""=>""viaduct"",""layer""=>""2"",""oneway""=>""yes""",,,,114.181275 ,30.525302 
3943,4,3942,0,343478634,trunk, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.181279 ,30.588844 
3944,4,3943,0,194091713,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""Taizihu Road"",""name:zh""=>""????"",""name:zh_pinyin""=>""TaiZiHuLu"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.181288 ,30.490946 
3945,3,3944,0,45891129,secondary, , , , ,6, ,,,,114.181302 ,30.458336 
3948,4,3947,0,454878938,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""WanJiaHu Road"",""name:zh""=>""????"",""name:zh_pinyin""=>""WanJiaHuLu"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.181373 ,30.490827 
3949,4,3948,0,454878938,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""WanJiaHu Road"",""name:zh""=>""????"",""name:zh_pinyin""=>""WanJiaHuLu"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.181399 ,30.490919 
3950,6,3949,0,194091713,secondary, , , , ,6,"""lanes""=>""2"",""name:en""=>""Taizihu Road"",""name:zh""=>""????"",""name:zh_pinyin""=>""TaiZiHuLu"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.181402 ,30.496361 
3951,4,3950,0,364266543,trunk_link, , , , ,38,"""bridge""=>""viaduct"",""layer""=>""3"",""oneway""=>""yes""",,,,114.181441 ,30.528046 
3957,3,3956,0,364266543,trunk_link, , , , ,38,"""bridge""=>""viaduct"",""layer""=>""3"",""oneway""=>""yes""",,,,114.181632 ,30.528127 
3958,4,3957,0,458113399,primary, , , , ,7,"""bridge""=>""yes"",""lanes""=>""2"",""layer""=>""-1"",""oneway""=>""yes""",,,,114.181666 ,30.527632 
3959,3,3958,0,132727658,secondary, , , , ,6,"""lanes""=>""4"",""oneway""=>""no"",""surface""=>""concrete""",,,,114.181698 ,30.588443 
3961,3,3960,0,132727658,secondary, , , , ,6,"""lanes""=>""4"",""oneway""=>""no"",""surface""=>""concrete""",,,,114.181762 ,30.588374 
3962,3,3961,0,182694126,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.181773 ,30.526019 
3963,3,3962,0,803504691,trunk, , , , ,38,"""bridge""=>""viaduct"",""layer""=>""3"",""oneway""=>""yes""",,,,114.181844 ,30.528032 
3965,4,3964,0,454878954,motorway, , , , ,19,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.181962 ,30.458321 
3966,3,3965,0,343478639,trunk, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.182010 ,30.589965 
3967,4,3966,0,458252180,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.182104 ,30.524390 
3968,3,3967,0,343478634,trunk, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.182135 ,30.589906 
3969,4,3968,0,999968524,secondary, , , , ,6,"""foot""=>""yes"",""oneway""=>""yes""",,,,114.182135 ,30.458362 
3972,4,3971,0,299067089,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.182265 ,30.568386 
3974,4,3973,0,51816810,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""S104""",,,,114.182341 ,30.568275 
3975,4,3974,0,299067089,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.182370 ,30.568428 
3977,4,3976,0,182694126,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.182414 ,30.524587 
3978,4,3977,0,880780183,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.182444 ,30.568315 
3979,4,3978,0,299067089,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.182468 ,30.568466 
3980,4,3979,0,880780183,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.182548 ,30.568354 
3981,4,3980,0,299067089,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.182559 ,30.568503 
3983,3,3982,0,99337177,trunk, , , , ,28,"""bridge""=>""yes"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",,,,114.182592 ,30.524194 
3984,4,3983,0,880780183,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.182634 ,30.568387 
3985,3,3984,0,99329055,trunk, , , , ,28,"""bridge""=>""yes"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",,,,114.182704 ,30.524302 
3988,3,3987,0,999968522,secondary, , , , ,6,"""foot""=>""yes"",""oneway""=>""yes""",,,,114.183020 ,30.464451 
3989,8,3988,0,261313426,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.183081 ,30.464563 
3990,3,3989,0,454878936,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.183108 ,30.464447 
3998,8,3997,0,99319358,secondary, , , , ,6,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.183560 ,30.513087 
4003,3,4002,0,664533583,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.184041 ,30.326196 
4004,3,4003,0,718303776,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.184100 ,30.326252 
4006,3,4005,0,718308329,primary_link, , , , ,7,oneway""=>""yes"",,,,114.184163 ,30.375413 
4008,4,4007,0,457309845,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.184173 ,30.531286 
4011,4,4010,0,457309845,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.184240 ,30.531349 
4012,4,4011,0,364271573,trunk, , , , ,18,"""bridge""=>""viaduct"",""layer""=>""1"",""oneway""=>""yes""",,,,114.184293 ,30.531209 
4013,3,4012,0,454879837,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.184341 ,30.375356 
4014,4,4013,0,364271573,trunk, , , , ,18,"""bridge""=>""viaduct"",""layer""=>""1"",""oneway""=>""yes""",,,,114.184348 ,30.531279 
4015,4,4014,0,352082865,trunk, , , , ,18,"""bridge""=>""viaduct"",""layer""=>""1"",""oneway""=>""yes""",,,,114.184386 ,30.531149 
4016,4,4015,0,352082865,trunk, , , , ,18,"""bridge""=>""viaduct"",""layer""=>""1"",""oneway""=>""yes""",,,,114.184442 ,30.531218 
4017,4,4016,0,457309853,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.184477 ,30.531090 
4018,3,4017,0,825371288,trunk_link, , , , ,8,oneway""=>""yes"",,,,114.184501 ,30.522913 
4019,4,4018,0,457309853,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.184528 ,30.531162 
4021,3,4020,0,458252164,primary, , , , ,7,oneway""=>""yes"",,,,114.184634 ,30.523195 
4023,3,4022,0,817884597,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",,,,114.184950 ,30.321912 
4025,4,4024,0,683033644,trunk_link, , , , ,48,"""bridge""=>""yes"",""layer""=>""3"",""oneway""=>""yes""",,,,114.185011 ,30.561573 
4026,3,4025,0,997869510,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.185050 ,30.376265 
4027,4,4026,0,815231797,primary, , , , ,7,oneway""=>""yes"",,,,114.185106 ,30.561025 
4028,3,4027,0,664534942,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",,,,114.185123 ,30.322710 
4029,3,4028,0,683033638,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.185140 ,30.564857 
4030,4,4029,0,614250042,trunk, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.185148 ,30.560969 
4031,3,4030,0,997869512,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.185154 ,30.376362 
4033,4,4032,0,776088787,trunk, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.185242 ,30.560875 
4034,4,4033,0,454879837,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.185292 ,30.376176 
4035,4,4034,0,815231796,primary, , , , ,7,oneway""=>""yes"",,,,114.185293 ,30.560832 
4036,4,4035,0,683033638,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.185405 ,30.564379 
4038,4,4037,0,454879837,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.185449 ,30.376264 
4040,4,4039,0,683033644,trunk_link, , , , ,48,"""bridge""=>""yes"",""layer""=>""3"",""oneway""=>""yes""",,,,114.185637 ,30.562338 
4041,4,4040,0,544365742,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.185675 ,30.480654 
4044,4,4043,0,103416517,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.185700 ,30.480739 
4047,3,4046,0,880780179,trunk, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.185761 ,30.564239 
4049,4,4048,0,103409258,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""S13""",,,,114.185789 ,30.480630 
4050,4,4049,0,880780180,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.185791 ,30.564196 
4051,4,4050,0,103409248,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.185814 ,30.480713 
4057,3,4056,0,343478630,trunk, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.185994 ,30.594682 
4058,3,4057,0,343478638,trunk, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.186147 ,30.594686 
4059,3,4058,0,98608561,primary_link, , , , ,7,oneway""=>""yes"",,,,114.186161 ,30.489724 
4060,4,4059,0,880780182,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.186181 ,30.561921 
4061,4,4060,0,757758641,trunk_link, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes""",,,,114.186208 ,30.595217 
4062,4,4061,0,683033642,trunk_link, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.186248 ,30.561364 
4063,4,4062,0,815231797,primary, , , , ,7,oneway""=>""yes"",,,,114.186252 ,30.561318 
4064,4,4063,0,614250042,trunk, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.186258 ,30.561248 
4065,4,4064,0,880780193,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.186259 ,30.595185 
4066,4,4065,0,776088787,trunk, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.186268 ,30.561122 
4067,3,4066,0,815231796,primary, , , , ,7,oneway""=>""yes"",,,,114.186273 ,30.561068 
4068,3,4067,0,683033635,trunk, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.186288 ,30.561704 
4070,4,4069,0,683033642,trunk_link, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.186308 ,30.561375 
4071,4,4070,0,815231797,primary, , , , ,7,oneway""=>""yes"",,,,114.186311 ,30.561329 
4072,4,4071,0,614250042,trunk, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.186314 ,30.561257 
4073,3,4072,0,778091342,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.186314 ,30.343160 
4074,4,4073,0,776088787,trunk, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.186317 ,30.561129 
4075,4,4074,0,683033644,trunk_link, , , , ,48,"""bridge""=>""yes"",""layer""=>""3"",""oneway""=>""yes""",,,,114.186318 ,30.560867 
4076,4,4075,0,815231796,primary, , , , ,7,oneway""=>""yes"",,,,114.186319 ,30.561074 
4077,4,4076,0,343478630,trunk, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.186324 ,30.595144 
4078,3,4077,0,664534945,motorway, , , , ,9,"""int_ref""=>""AH1"",""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""G4;G50;G4201""",,,,114.186368 ,30.343537 
4079,4,4078,0,664534942,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",,,,114.186373 ,30.325459 
4080,4,4079,0,664534942,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",,,,114.186402 ,30.325532 
4082,4,4081,0,343478638,trunk, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.186428 ,30.595078 
4083,4,4082,0,683033642,trunk_link, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.186446 ,30.561394 
4084,4,4083,0,815231797,primary, , , , ,7,oneway""=>""yes"",,,,114.186448 ,30.561353 
4085,4,4084,0,614250042,trunk, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.186451 ,30.561277 
4087,4,4086,0,683033644,trunk_link, , , , ,48,"""bridge""=>""yes"",""layer""=>""3"",""oneway""=>""yes""",,,,114.186455 ,30.560916 
4088,4,4087,0,815231796,primary, , , , ,7,oneway""=>""yes"",,,,114.186455 ,30.561090 
4089,4,4088,0,776088787,trunk, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.186455 ,30.561148 
4090,4,4089,0,880780191,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.186497 ,30.595035 
4091,4,4090,0,683033642,trunk_link, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.186517 ,30.561401 
4092,4,4091,0,815231797,primary, , , , ,7,oneway""=>""yes"",,,,114.186520 ,30.561365 
4093,4,4092,0,614250042,trunk, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.186527 ,30.561289 
4094,4,4093,0,404543737,trunk_link, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes""",,,,114.186530 ,30.595014 
4095,4,4094,0,776088787,trunk, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.186538 ,30.561160 
4097,3,4096,0,815231796,primary, , , , ,7,oneway""=>""yes"",,,,114.186544 ,30.561100 
4098,4,4097,0,817884597,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",,,,114.186551 ,30.325403 
4099,4,4098,0,817884597,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",,,,114.186581 ,30.325478 
4100,4,4099,0,718303774,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.186597 ,30.325388 
4101,4,4100,0,718303774,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.186616 ,30.325468 
4103,3,4102,0,817884597,motorway, , , , ,9,"""name:en""=>""Wuhan - Shenzhen Expressway"",""name:zh""=>""??-??????"",""oneway""=>""yes"",""ref""=>""G0422""",,,,114.186667 ,30.325686 
4104,3,4103,0,98608561,primary_link, , , , ,7,oneway""=>""yes"",,,,114.186706 ,30.489526 
4105,4,4104,0,852266404,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""?????"",""oneway""=>""yes""",,,,114.186775 ,30.511067 
4106,3,4105,0,808223004,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.186827 ,30.343525 
4108,3,4107,0,494387614,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""lit""=>""no"",""oneway""=>""yes""",,,,114.186906 ,30.757451 
4111,3,4110,0,664533584,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.187173 ,30.327479 
4113,3,4112,0,457309856,secondary, , , , ,6,"""int_name""=>""Shen Long Avenue"",""lanes""=>""2"",""name:en""=>""ShenLong Avenue"",""name:zh_pinyin""=>""ShenLongDaDao"",""oneway""=>""yes""",,,,114.187208 ,30.489599 
4114,3,4113,0,551570320,motorway_link, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.187275 ,30.756859 
4115,3,4114,0,683033642,trunk_link, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.187315 ,30.561478 
4118,3,4117,0,352082865,trunk, , , , ,18,"""bridge""=>""viaduct"",""layer""=>""1"",""oneway""=>""yes""",,,,114.187504 ,30.535344 
4119,4,4118,0,815231799,secondary, , , , ,6,oneway""=>""yes"",,,,114.187562 ,30.561226 
4120,4,4119,0,457309845,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.187638 ,30.535896 
4121,4,4120,0,101711500,secondary_link, , , , ,6,oneway""=>""yes"",,,,114.187683 ,30.535374 
4122,3,4121,0,757758641,trunk_link, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes""",,,,114.187692 ,30.597267 
4124,4,4123,0,364271573,trunk, , , , ,18,"""bridge""=>""viaduct"",""layer""=>""1"",""oneway""=>""yes""",,,,114.187735 ,30.535851 
4126,4,4125,0,458252180,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.187762 ,30.520909 
4127,4,4126,0,457309845,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.187793 ,30.536098 
4128,4,4127,0,665014316,motorway_link, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.187793 ,30.341975 
4131,4,4130,0,352082865,trunk, , , , ,18,"""bridge""=>""viaduct"",""layer""=>""1"",""oneway""=>""yes""",,,,114.187831 ,30.535805 
4132,4,4131,0,665014316,motorway_link, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.187853 ,30.342673 
4134,4,4133,0,364271573,trunk, , , , ,18,"""bridge""=>""viaduct"",""layer""=>""1"",""oneway""=>""yes""",,,,114.187873 ,30.536053 
4135,3,4134,0,103416517,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.187897 ,30.487691 
4136,3,4135,0,683033639,trunk_link, , , , ,38,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.187919 ,30.561286 
4137,4,4136,0,665014316,motorway_link, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.187940 ,30.342898 
4138,4,4137,0,457309852,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.187941 ,30.535754 
4139,4,4138,0,352082865,trunk, , , , ,18,"""bridge""=>""viaduct"",""layer""=>""1"",""oneway""=>""yes""",,,,114.187969 ,30.536000 
4140,4,4139,0,825371290,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.187992 ,30.521131 
4141,4,4140,0,665014316,motorway_link, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.188021 ,30.343038 
4142,3,4141,0,880780192,trunk_link, , , , ,8,oneway""=>""yes"",,,,114.188042 ,30.597145 
4143,4,4142,0,457309852,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.188094 ,30.535930 
4145,4,4144,0,665014316,motorway_link, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.188118 ,30.343205 
4146,3,4145,0,99337177,trunk, , , , ,28,"""bridge""=>""yes"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",,,,114.188125 ,30.520756 
4148,4,4147,0,457309852,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.188280 ,30.536202 
4149,3,4148,0,352082865,trunk, , , , ,18,"""bridge""=>""viaduct"",""layer""=>""1"",""oneway""=>""yes""",,,,114.188300 ,30.536452 
4150,3,4149,0,778091342,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.188312 ,30.341556 
4151,3,4150,0,99329055,trunk, , , , ,28,"""bridge""=>""yes"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",,,,114.188320 ,30.520788 
4152,3,4151,0,457309834,secondary, , , , ,6,oneway""=>""yes"",,,,114.188323 ,30.535462 
4153,3,4152,0,103409248,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.188407 ,30.488640 
4154,4,4153,0,457309854,primary_link, , , , ,27,"""bridge""=>""yes"",""lanes""=>""2"",""layer""=>""1"",""oneway""=>""yes""",,,,114.188420 ,30.489320 
4158,4,4157,0,75885056,primary, , , , ,7,oneway""=>""yes"",,,,114.188736 ,30.489274 
4159,3,4158,0,551570320,motorway_link, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes""",,,,114.188773 ,30.754977 
4160,4,4159,0,103416514,primary, , , , ,7,oneway""=>""yes"",,,,114.188851 ,30.489252 
4162,3,4161,0,457309849,secondary, , , , ,6,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.188903 ,30.534937 
4163,3,4162,0,101711501,secondary, , , , ,6,oneway""=>""yes"",,,,114.188943 ,30.535550 
4164,3,4163,0,665014314,motorway_link, , , , ,9,oneway""=>""yes"",,,,114.189013 ,30.343963 
4165,3,4164,0,879986019,secondary, , , , ,6,"""lanes""=>""3"",""oneway""=>""yes""",,,,114.189082 ,30.535488 
4167,4,4166,0,116570932,secondary, , , , ,26,"""bridge""=>""yes"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",,,,114.189209 ,30.520020 
4168,4,4167,0,139708473,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.189236 ,30.520053 
4169,3,4168,0,457648429,secondary, , , , ,26,"""bridge""=>""yes"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",,,,114.189310 ,30.519965 
4170,3,4169,0,551660848,motorway_link, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""lit""=>""no"",""oneway""=>""yes""",,,,114.189318 ,30.755194 
4171,4,4170,0,139708473,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.189321 ,30.520156 
4172,4,4171,0,457648404,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.189332 ,30.519992 
4173,4,4172,0,139708473,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes"",""surface""=>""asphalt""",,,,114.189358 ,30.520201 
4175,4,4174,0,457648404,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",,,,114.189416 ,30.520096 
4176,3,4175,0,665014311,motorway_link, , , , ,29,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",,,,114.189417 ,30.339514 
4177,3,4176,0,98608577,primary_link, , , , ,7,oneway""=>""yes"",,,,114.189428 ,30.490236 
