OBJECTID,Join_Count,TARGET_FID,Id,osm_id,name,highway,waterway,aerialway,barrier,man_made,z_order,other_tags,X,Y
16516,3,16515,0,732017774,???,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""name:en""=>""4th Ring Road"",""name:zh""=>""???"",""name:zh-Hant""=>""???"",""oneway""=>""yes"",""ref""=>""S40""",114.478418900212091,30.650641699554853
16517,3,16516,0,942895381, ,construction, , , , ,0,"""construction""=>""motorway_link"",""oneway""=>""yes""",114.478479900327216,30.643513399623771
16521,4,16520,0,80424957,????????,motorway, , , , ,9,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G50;G4201""",114.478720116440286,30.428724778325886
16522,4,16521,0,102131308,????????,motorway, , , , ,9,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G50;G4201""",114.478799258578988,30.428619527069543
16523,3,16522,0,456261686,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.478817299878529,30.490145900213179
16525,3,16524,0,792613944, ,primary_link, , , , ,7,""oneway""=>""yes"",114.478851699846132,30.459430900215921
16526,4,16525,0,80424957,????????,motorway, , , , ,9,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G50;G4201""",114.478875651490171,30.428806358526685
16527,4,16526,0,102131308,????????,motorway, , , , ,9,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G50;G4201""",114.478953597530563,30.428703994094121
16533,4,16532,0,970164042, ,construction, , , , ,0,""construction""=>""unclassified"",114.479094899909796,30.653723999962665
16538,4,16537,0,925651402, ,construction, , , , ,30,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""2"",""oneway""=>""yes""",114.479433496458796,30.646011215345368
16539,4,16538,0,925651402, ,construction, , , , ,30,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""2"",""oneway""=>""yes""",114.479434348116683,30.646176647434402
16540,3,16539,0,925651402, ,construction, , , , ,30,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""2"",""oneway""=>""yes""",114.479435000125250,30.646303200032719
16541,4,16540,0,942861271, ,construction, , , , ,0,"""construction""=>""primary"",""oneway""=>""yes""",114.479441253111418,30.645507954728373
16542,4,16541,0,942861272, ,construction, , , , ,0,"""construction""=>""primary"",""oneway""=>""yes""",114.479444203787011,30.645418604385156
16543,4,16542,0,626293158,???,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""name:en""=>""4th Ring Road"",""name:zh""=>""???"",""name:zh-Hant""=>""???"",""oneway""=>""yes"",""ref""=>""S40""",114.479450821898013,30.646173812771281
16544,4,16543,0,925651402, ,construction, , , , ,30,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""2"",""oneway""=>""yes""",114.479462385380884,30.644868177924138
16545,4,16544,0,925651402, ,construction, , , , ,30,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""2"",""oneway""=>""yes""",114.479468503468752,30.644682960750117
16546,4,16545,0,626293158,???,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""name:en""=>""4th Ring Road"",""name:zh""=>""???"",""name:zh-Hant""=>""???"",""oneway""=>""yes"",""ref""=>""S40""",114.479470894765996,30.646009663115535
16547,3,16546,0,159681282, ,primary, , , , ,7,""oneway""=>""yes"",114.479488700443198,30.490096100254902
16548,4,16547,0,942861271, ,construction, , , , ,0,"""construction""=>""primary"",""oneway""=>""yes""",114.479532061255668,30.645509454797548
16549,4,16548,0,942861272, ,construction, , , , ,0,"""construction""=>""primary"",""oneway""=>""yes""",114.479539533722573,30.645419066636691
16550,4,16549,0,626293158,???,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""name:en""=>""4th Ring Road"",""name:zh""=>""???"",""name:zh-Hant""=>""???"",""oneway""=>""yes"",""ref""=>""S40""",114.479581364788260,30.644855610797833
16551,4,16550,0,626293158,???,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""name:en""=>""4th Ring Road"",""name:zh""=>""???"",""name:zh-Hant""=>""???"",""oneway""=>""yes"",""ref""=>""S40""",114.479596361882614,30.644669410664847
16552,4,16551,0,732017774,???,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""name:en""=>""4th Ring Road"",""name:zh""=>""???"",""name:zh-Hant""=>""???"",""oneway""=>""yes"",""ref""=>""S40""",114.479676550832210,30.646134975548762
16553,4,16552,0,732017774,???,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""name:en""=>""4th Ring Road"",""name:zh""=>""???"",""name:zh-Hant""=>""???"",""oneway""=>""yes"",""ref""=>""S40""",114.479700364880046,30.645985619740600
16554,3,16553,0,626293158,???,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""name:en""=>""4th Ring Road"",""name:zh""=>""???"",""name:zh-Hant""=>""???"",""oneway""=>""yes"",""ref""=>""S40""",114.479708699796674,30.639585999993983
16555,4,16554,0,942861271, ,construction, , , , ,0,"""construction""=>""primary"",""oneway""=>""yes""",114.479752482391177,30.645513094353873
16556,4,16555,0,942861272, ,construction, , , , ,0,"""construction""=>""primary"",""oneway""=>""yes""",114.479762096143872,30.645420147621792
16557,4,16556,0,732017774,???,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""name:en""=>""4th Ring Road"",""name:zh""=>""???"",""name:zh-Hant""=>""???"",""oneway""=>""yes"",""ref""=>""S40""",114.479821821919586,30.644842700130539
16558,4,16557,0,925651403, ,construction, , , , ,30,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""2"",""oneway""=>""yes""",114.479824457832478,30.646112842333878
16559,4,16558,0,925651403, ,construction, , , , ,30,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""2"",""oneway""=>""yes""",114.479824793279704,30.645966724085099
16560,4,16559,0,942861271, ,construction, , , , ,0,"""construction""=>""primary"",""oneway""=>""yes""",114.479825831996664,30.645514305740676
16561,4,16560,0,942861272, ,construction, , , , ,0,"""construction""=>""primary"",""oneway""=>""yes""",114.479826047833853,30.645420457887894
16562,4,16561,0,942895378, ,construction, , , , ,0,"""construction""=>""motorway_link"",""oneway""=>""yes""",114.479827374333922,30.644842700130539
16563,3,16562,0,732017774,???,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""name:en""=>""4th Ring Road"",""name:zh""=>""???"",""name:zh-Hant""=>""???"",""oneway""=>""yes"",""ref""=>""S40""",114.479827500239026,30.644787800116944
16564,4,16563,0,732017774,???,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""name:en""=>""4th Ring Road"",""name:zh""=>""???"",""name:zh-Hant""=>""???"",""oneway""=>""yes"",""ref""=>""S40""",114.479836267729638,30.644657447882992
16565,3,16564,0,732017774,???,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""name:en""=>""4th Ring Road"",""name:zh""=>""???"",""name:zh-Hant""=>""???"",""oneway""=>""yes"",""ref""=>""S40""",114.479881199657711,30.640684699939015
16567,3,16566,0,456267666,????,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""X004"",""surface""=>""asphalt""",114.479930999616045,30.394100599862838
16568,4,16567,0,740975506,????,primary, , , , ,7,"""fix_me""=>""yes"",""lanes""=>""2"",""oneway""=>""yes""",114.479941000077133,30.394195800296018
16569,4,16568,0,740975506,????,primary, , , , ,7,"""fix_me""=>""yes"",""lanes""=>""2"",""oneway""=>""yes""",114.479960533352028,30.394306283808021
16571,4,16570,0,740975506,????,primary, , , , ,7,"""fix_me""=>""yes"",""lanes""=>""2"",""oneway""=>""yes""",114.479984669357123,30.394442803592540
16572,3,16571,0,970164038, ,construction, , , , ,0,""construction""=>""unclassified"",114.480002600040052,30.631051699976013
16573,3,16572,0,952794994, ,secondary, , , , ,26,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",114.480046899744707,30.426960300377630
16574,3,16573,0,456267666,????,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""X004"",""surface""=>""asphalt""",114.480092200394779,30.394084400374823
16575,4,16574,0,693790311,????,primary, , , , ,7,"""fix_me""=>""yes"",""lanes""=>""2"",""oneway""=>""yes""",114.480101000261016,30.394177599816430
16576,4,16575,0,693790311,????,primary, , , , ,7,"""fix_me""=>""yes"",""lanes""=>""2"",""oneway""=>""yes""",114.480119013681588,30.394287968215224
16577,4,16576,0,693790311,????,primary, , , , ,7,"""fix_me""=>""yes"",""lanes""=>""2"",""oneway""=>""yes""",114.480141598356113,30.394426337005882
16578,3,16577,0,740975505,????,primary, , , , ,27,"""bridge""=>""yes"",""fix_me""=>""yes"",""lanes""=>""2"",""layer""=>""1"",""oneway""=>""yes""",114.480230099739401,30.427027600243605
16579,3,16578,0,792613946, ,primary_link, , , , ,7,""oneway""=>""yes"",114.480281499591570,30.459288800138040
16583,3,16582,0,233499894, ,primary, , , , ,7,""oneway""=>""yes"",114.480677099668469,30.490705200284822
16584,3,16583,0,159681282, ,primary, , , , ,7,""oneway""=>""yes"",114.480705400433976,30.490259700424872
16587,3,16586,0,942860332, ,construction, , , , ,0,"""construction""=>""motorway_link"",""oneway""=>""yes""",114.480982600266884,30.647145100366117
16590,3,16589,0,740987764,????,primary, , , , ,7,""oneway""=>""yes"",114.481115100081865,30.459397000271395
16592,4,16591,0,942860330, ,construction, , , , ,20,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""1"",""oneway""=>""yes""",114.481278544669181,30.645365771013587
16593,3,16592,0,456261686,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.481339599642865,30.490500799672191
16594,3,16593,0,233499938,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.481344800422221,30.490675000151214
16596,4,16595,0,942860330, ,construction, , , , ,20,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""1"",""oneway""=>""yes""",114.481351749483679,30.645456680781251
16600,4,16599,0,942860330, ,construction, , , , ,20,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""1"",""oneway""=>""yes""",114.481467655907636,30.645682642639883
16604,3,16603,0,740975488, ,secondary, , , , ,6,""oneway""=>""yes"",114.481599799591095,30.415929199972652
16609,3,16608,0,740975491, ,secondary, , , , ,6,""oneway""=>""yes"",114.481767200296076,30.415596199904769
16612,4,16611,0,942702261, ,construction, , , , ,20,"""bridge""=>""yes"",""construction""=>""motorway"",""layer""=>""1"",""oneway""=>""yes""",114.481901255038906,30.394081989292431
16613,4,16612,0,102151366,????,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""X004"",""surface""=>""asphalt""",114.482008404764088,30.394209170516831
16614,3,16613,0,942895376, ,construction, , , , ,0,"""construction""=>""motorway_link"",""oneway""=>""yes""",114.482063300281197,30.644976399641166
16616,3,16615,0,792613949, ,primary_link, , , , ,7,""oneway""=>""yes"",114.482184900312973,30.459081099912908
16617,3,16616,0,740975508,????,primary, , , , ,7,"""fix_me""=>""yes"",""lanes""=>""2"",""oneway""=>""yes""",114.482185099962408,30.410729599591377
16619,3,16618,0,740975506,????,primary, , , , ,7,"""fix_me""=>""yes"",""lanes""=>""2"",""oneway""=>""yes""",114.482264000183477,30.411406100211423
16622,3,16621,0,233499938,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.482495900265690,30.490867099836862
16623,3,16622,0,456261686,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.482539899596759,30.490703999689913
16624,3,16623,0,740975488, ,secondary, , , , ,6,""oneway""=>""yes"",114.482606300140674,30.416332300395425
16625,3,16624,0,740975496, ,secondary_link, , , , ,6,""oneway""=>""yes"",114.482677600191209,30.415618200019992
16626,3,16625,0,740987764,????,primary, , , , ,7,""oneway""=>""yes"",114.482693600029734,30.459222699967654
16627,3,16626,0,740975491, ,secondary, , , , ,6,""oneway""=>""yes"",114.482764300232361,30.415509900061863
16628,3,16627,0,792613937, ,primary_link, , , , ,7,""oneway""=>""yes"",114.482907900379359,30.459001800392798
16630,3,16629,0,233499894, ,primary, , , , ,7,""oneway""=>""yes"",114.483100799562294,30.491142599951104
16631,3,16630,0,159681282, ,primary, , , , ,7,""oneway""=>""yes"",114.483120799585322,30.490696900441662
16632,4,16631,0,740975489,????,primary, , , , ,27,"""bridge""=>""yes"",""fix_me""=>""yes"",""lanes""=>""2"",""layer""=>""1"",""oneway""=>""yes""",114.483195485583224,30.415594589218983
16633,3,16632,0,740975488, ,secondary, , , , ,6,""oneway""=>""yes"",114.483272699575537,30.417142299977229
16634,3,16633,0,740987764,????,primary, , , , ,7,""oneway""=>""yes"",114.483289499810667,30.459156800346136
16636,4,16635,0,740975497, ,secondary_link, , , , ,6,""oneway""=>""yes"",114.483336573024530,30.415646343404092
16637,4,16636,0,740975498, ,secondary_link, , , , ,6,""oneway""=>""yes"",114.483437441884462,30.417240219960206
16638,3,16637,0,740975497, ,secondary_link, , , , ,6,""oneway""=>""yes"",114.483537100257081,30.415738600356178
16639,3,16638,0,233584669,????,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.483550799629711,30.458483000390231
16640,4,16639,0,740975498, ,secondary_link, , , , ,6,""oneway""=>""yes"",114.483570322112769,30.417297431231532
16641,4,16640,0,233584669,????,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.483591900445958,30.458954899848777
16642,4,16641,0,233584669,????,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.483618499694103,30.459119300415409
16643,3,16642,0,792613939, ,secondary_link, , , , ,6,""oneway""=>""yes"",114.483709899592213,30.459719999878132
16644,4,16643,0,676999543,????,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.483717099564501,30.458945900333106
16645,4,16644,0,676999543,????,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.483740499924238,30.459108499557658
16646,3,16645,0,942895386, ,construction, , , , ,0,"""construction""=>""motorway_link"",""oneway""=>""yes""",114.483753700173224,30.645521100118742
16647,4,16646,0,740975494, ,secondary_link, , , , ,6,""oneway""=>""yes"",114.483916800320117,30.417364499971768
16649,3,16648,0,740975492, ,secondary, , , , ,6,""oneway""=>""yes"",114.484126100439198,30.416531900426889
16651,3,16650,0,159681282, ,primary, , , , ,7,""oneway""=>""yes"",114.484612100368167,30.491010600159143
16653,3,16652,0,740987771,????,secondary, , , , ,6,""oneway""=>""no"",114.484694300201909,30.450332999568332
16655,3,16654,0,740987771,????,secondary, , , , ,6,""oneway""=>""no"",114.484889599675398,30.450317099554525
16657,3,16656,0,456261686,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.485145099766555,30.491251099558667
16658,3,16657,0,740975490, ,secondary, , , , ,6,""oneway""=>""yes"",114.485172799784891,30.417486400377129
16659,3,16658,0,740975492, ,secondary, , , , ,6,""oneway""=>""yes"",114.485351399747401,30.417205999857060
16660,4,16659,0,233584669,????,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.485384400369867,30.465387799907091
16661,3,16660,0,233499894, ,primary, , , , ,7,""oneway""=>""yes"",114.485512999825119,30.491620399861631
16662,4,16661,0,676999543,????,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.485539500147866,30.465384500294476
16663,3,16662,0,233499938,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.485986400252273,30.491565400023262
16665,3,16664,0,456261686,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.486325000398551,30.491450800314226
16666,3,16665,0,233499894, ,primary, , , , ,7,""oneway""=>""yes"",114.486373499937145,30.491771399630466
16667,3,16666,0,159681282, ,primary, , , , ,7,""oneway""=>""yes"",114.486722700392420,30.491402200051539
16668,3,16667,0,233499938,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.486839099644840,30.491718200234800
16669,3,16668,0,233496032,????,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.486961099874975,30.491062800407974
16671,5,16670,0,456261686,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.487053900017486,30.491557500378406
16672,3,16671,0,233499938,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.487081400386387,30.491741999893407
16673,3,16672,0,628639786,????,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.487082000234182,30.491070100205036
16675,3,16674,0,233499904, ,trunk_link, , , , ,8,""oneway""=>""yes"",114.487274500118133,30.491961400298464
16676,3,16675,0,456261686,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.487365599642771,30.491586999940125
16679,3,16678,0,233496082, ,secondary_link, , , , ,6,""oneway""=>""yes"",114.487761599917917,30.491534400392311
16681,4,16680,0,233591512,???,construction, , , , ,0,""oneway""=>""no"",114.487934400152540,30.465375499879485
16682,3,16681,0,233499938,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.487952200433710,30.491827500238969
16687,4,16686,0,677641288, ,secondary, , , , ,-14,"""lanes""=>""2"",""layer""=>""-1"",""oneway""=>""yes"",""surface""=>""asphalt"",""tunnel""=>""yes""",114.488267616057669,30.473873561715550
16688,4,16687,0,677641288, ,secondary, , , , ,-14,"""lanes""=>""2"",""layer""=>""-1"",""oneway""=>""yes"",""surface""=>""asphalt"",""tunnel""=>""yes""",114.488299252408638,30.473979366954268
16690,3,16689,0,456261686,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.488347599961799,30.491680099557016
16691,4,16690,0,677641289, ,secondary, , , , ,-14,"""layer""=>""-1"",""oneway""=>""yes"",""surface""=>""asphalt"",""tunnel""=>""yes""",114.488410209863332,30.473862264432000
16693,4,16692,0,677641289, ,secondary, , , , ,-14,"""layer""=>""-1"",""oneway""=>""yes"",""surface""=>""asphalt"",""tunnel""=>""yes""",114.488444351725548,30.473966375347970
16697,3,16696,0,160216150,????,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.488661900426450,30.477790899730280
16698,4,16697,0,102151366,????,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""X004"",""surface""=>""asphalt""",114.488667273875649,30.392903239792759
16699,4,16698,0,102151366,????,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""X004"",""surface""=>""asphalt""",114.488695264374996,30.392693179746516
16700,3,16699,0,233499818, ,primary, , , , ,7,""oneway""=>""yes"",114.488744000435304,30.491621100433463
16701,3,16700,0,106240820, ,secondary, , , , ,6,""oneway""=>""yes"",114.488753599798883,30.605269399563213
16702,3,16701,0,106240820, ,secondary, , , , ,6,""oneway""=>""yes"",114.488789300186113,30.605586899815648
16703,4,16702,0,233496032,????,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.488860200038289,30.482947800300792
16704,4,16703,0,233591512,???,construction, , , , ,0,""oneway""=>""no"",114.488900600282591,30.458392200339802
16705,3,16704,0,233499938,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.488920200107259,30.491922500123337
16706,4,16705,0,233591512,???,construction, , , , ,0,""oneway""=>""no"",114.488937799839618,30.458579699993209
16707,4,16706,0,233591512,???,construction, , , , ,0,""oneway""=>""no"",114.488973148591981,30.450281100592349
16710,4,16709,0,233496032,????,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.489131000295515,30.477604300298253
16711,4,16710,0,160216150,????,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.489135200129454,30.477823400329726
16712,3,16711,0,942861272, ,construction, , , , ,0,"""construction""=>""primary"",""oneway""=>""yes""",114.489160999880255,30.644888900102728
16713,3,16712,0,942861271, ,construction, , , , ,0,"""construction""=>""primary"",""oneway""=>""yes""",114.489161099705029,30.644982599567356
16714,3,16713,0,160215998, ,primary_link, , , , ,7,""oneway""=>""yes"",114.489180400055488,30.478344400074036
16715,4,16714,0,160216151,????,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.489262000041322,30.477610699873935
16716,4,16715,0,160216202,????,primary, , , , ,7,""oneway""=>""yes"",114.489282599912144,30.477832600394265
16717,3,16716,0,628639786,????,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.489291200128832,30.478338299972620
16718,3,16717,0,233499894, ,primary, , , , ,7,""oneway""=>""yes"",114.489480100026640,30.492114099785908
16719,3,16718,0,106240820, ,secondary, , , , ,6,""oneway""=>""yes"",114.489488200220308,30.605209900416639
16720,3,16719,0,106240820, ,secondary, , , , ,6,""oneway""=>""yes"",114.489496000040390,30.605565299898728
16724,3,16723,0,160216202,????,primary, , , , ,7,""oneway""=>""yes"",114.489661399753913,30.477857099725441
16727,3,16726,0,106240787, ,secondary_link, , , , ,6,""oneway""=>""yes"",114.490059400121254,30.605417400093017
16731,4,16730,0,233591512,???,construction, , , , ,0,""oneway""=>""no"",114.490784888611756,30.473650629672875
16732,4,16731,0,233591512,???,construction, , , , ,0,""oneway""=>""no"",114.490815374729777,30.473738176875429
16733,3,16732,0,456261686,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.490830999551008,30.491813499593377
16734,3,16733,0,233499818, ,primary, , , , ,7,""oneway""=>""yes"",114.491165300038574,30.491726699727451
16735,3,16734,0,237887140, ,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.491216100043061,30.554060000368793
16737,3,16736,0,237887132,???,secondary, , , , ,6,""oneway""=>""yes"",114.491292599973576,30.553710100241005
16741,3,16740,0,233591548, ,construction, , , , ,0,""oneway""=>""yes"",114.491511299806689,30.491725800405391
16742,3,16741,0,237887140, ,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.491548799737416,30.554102499630687
16743,3,16742,0,237887140, ,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.491632499640218,30.553789600309869
16744,3,16743,0,160216201,????,primary, , , , ,7,""oneway""=>""yes"",114.491982100293740,30.477842099933014
16745,3,16744,0,160216202,????,primary, , , , ,7,""oneway""=>""yes"",114.492071500099655,30.478105899867444
16746,3,16745,0,233499818, ,primary, , , , ,7,""oneway""=>""yes"",114.492100399813694,30.491724400160990
16747,4,16746,0,233591512,???,construction, , , , ,0,""oneway""=>""no"",114.492156200048612,30.477588599933995
16748,4,16747,0,160216201,????,primary, , , , ,7,""oneway""=>""yes"",114.492243900135918,30.477945700034070
16749,3,16748,0,233591512,???,construction, , , , ,0,""oneway""=>""no"",114.492274499568566,30.478048800112106
16753,3,16752,0,231783483,????,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G316""",114.492442299572531,30.512557699878016
16754,3,16753,0,160216207,????,primary, , , , ,7,""oneway""=>""yes"",114.492701700023531,30.477984399660386
16755,3,16754,0,233499818, ,primary, , , , ,7,""oneway""=>""yes"",114.492731499958836,30.491711600110307
16756,3,16755,0,160216211,????,primary, , , , ,7,""oneway""=>""yes"",114.492792599898621,30.478087200264156
16757,3,16756,0,233499826, ,trunk_link, , , , ,8,""oneway""=>""yes"",114.492859399741519,30.492136099901131
16758,3,16757,0,237887128,???,secondary, , , , ,6,""oneway""=>""yes"",114.493143900270866,30.556599399842469
16761,3,16760,0,233499861, ,trunk_link, , , , ,8,""oneway""=>""yes"",114.493302400385573,30.491815600409666
16762,3,16761,0,233499938,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.493336499979591,30.491987700072343
16763,3,16762,0,237887139, ,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.493457699813007,30.556878800316440
16764,3,16763,0,237887130,???,secondary, , , , ,6,""oneway""=>""yes"",114.493525800075645,30.556467999898302
16765,3,16764,0,237887134, ,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.493553599918755,30.551364299622776
16766,3,16765,0,237887136,???,secondary, , , , ,6,""oneway""=>""yes"",114.493564399877187,30.551040299969941
16768,3,16767,0,550382935, ,primary, , , , ,7,"""lanes""=>""2"",""maxspeed""=>""60"",""oneway""=>""yes""",114.493601200135345,30.559141199606700
16769,3,16768,0,237887139, ,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.493630400222855,30.556755499666622
16770,3,16769,0,732017774,???,motorway, , , , ,39,"""bridge""=>""yes"",""layer""=>""2"",""name:en""=>""4th Ring Road"",""name:zh""=>""???"",""name:zh-Hant""=>""???"",""oneway""=>""yes"",""ref""=>""S40""",114.493727500024193,30.624720599576051
16772,3,16771,0,237887137,???,secondary, , , , ,6,""oneway""=>""yes"",114.493910700018887,30.551021499642559
16773,3,16772,0,237887134, ,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.493911700064928,30.551391899816394
16775,3,16774,0,237887145,???,secondary, , , , ,6,""oneway""=>""yes"",114.494043199833868,30.558451800010630
16776,3,16775,0,233499938,????,trunk, , , , ,8,"""lanes""=>""3"",""oneway""=>""yes""",114.494093599639996,30.491968899744961
16777,4,16776,0,237887145,???,secondary, , , , ,6,""oneway""=>""yes"",114.494123600124112,30.559044199630137
16778,3,16777,0,550382934,???,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.494141600054832,30.558434200278157
16779,3,16778,0,237887145,???,secondary, , , , ,6,""oneway""=>""yes"",114.494171999837931,30.559234499772401
16780,4,16779,0,550382934,???,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.494208899920864,30.559024499980751
16781,3,16780,0,550382934,???,secondary, , , , ,6,"""lanes""=>""2"",""oneway""=>""yes""",114.494257400358833,30.559211100312098
16785,3,16784,0,233499850, ,trunk_link, , , , ,8,""oneway""=>""yes"",114.494723900287795,30.492090099578490
16786,3,16785,0,550382936, ,primary, , , , ,7,"""lanes""=>""2"",""maxspeed""=>""60""",114.494734700246227,30.558878799916727
16789,3,16788,0,544372357,????,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G316""",114.495009899986940,30.514232000106745
16792,3,16791,0,925651398, ,motorway_link, , , , ,39,"""bridge""=>""yes"",""construction""=>""motorway_link"",""layer""=>""2"",""oneway""=>""yes""",114.495243200313553,30.623343900300824
16793,3,16792,0,231783483,????,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G316""",114.495249800438046,30.514362700378399
16795,4,16794,0,1115718693, ,construction, , , , ,-20,"""construction""=>""unclassified"",""layer""=>""-1"",""tunnel""=>""yes""",114.495258068804901,30.502967044493573
16798,3,16797,0,233499818, ,primary, , , , ,7,""oneway""=>""yes"",114.495380399985493,30.491640499709320
16803,3,16802,0,237886129,????,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes"",""surface""=>""asphalt""",114.495510200035710,30.510400700232196
16804,4,16803,0,651079591, ,primary_link, , , , ,27,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",114.495514716431103,30.512580307934911
16808,4,16807,0,231783483,????,trunk, , , , ,8,"""foot""=>""yes"",""lanes""=>""2"",""oneway""=>""yes"",""ref""=>""G316""",114.495593800113852,30.514911400141045
16809,3,16808,0,651079589, ,primary_link, , , , ,7,""oneway""=>""yes"",114.495595800206047,30.514175600023975
16810,4,16809,0,237886226, ,primary_link, , , , ,37,"""bridge""=>""yes"",""layer""=>""2"",""oneway""=>""yes"",""surface""=>""asphalt""",114.495615863181570,30.512593219501525
